tweet_id,content,datetime,likes,shares,views,source,followers,hashtags,username,user_mentions_names,media_urls,comments_count
1831680209852023068,"What action have you taken, pls share details. Dont obfuscate.",2024-09-05 13:06:07,1069,80,73722,TWITTER,4109,,doc_sacharr,"DCP West Bengaluru, Niti, Ola, Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice",,7
1837681270685303246,"Dear I have paid full amount to driver on his personal upi and I can share screen shot also but still on my app it's showing not paid and adding to my next ride , it's very much unprofessional whether from your side or driver side",2024-09-22 02:32:12,0,0,21,TWITTER,123,,Vengeance_kk,"Ola, Ola Support",,0
1821181914109382753,Requesting you to call me regarding my last complaint. I discovered a new detail I want to share with you.,2024-08-07 13:49:38,0,0,58,TWITTER,99,,_Roselogy,"Ola Support, Ola",,0
1871997331262013510,"Sir, kindly share the victim's calling number and complete address in our message box.",2024-12-25 19:11:58,0,0,44,TWITTER,864481,,112UttarPradesh,"Shivanshu, Ola, Bhavish Aggarwal, Ola Support, UP POLICE",,0
1832806774476349808,Hey I have been trying to get help on OLA app for a ride but couldn't get it. Can you share your your support email address?? Also take it as a feedback. #olacabs #ola,2024-09-08 15:42:41,2,0,36,TWITTER,8,"olacabs, ola",im_sahiljain,Ola,,0
1831319039903461450,"Pathetic customer service, not even a dedicated customer care number for Ola cabs in chat also having pre defined options. How best can share our problems",2024-09-04 13:10:58,0,0,19,TWITTER,17,,kuldeepsbs,"Ola, Ola Support",,0
1831492605152260124,Share auto details public avoid this auto hiring rowdy auto driver's,2024-09-05 00:40:39,52,3,11594,TWITTER,3862,,anyayadavirudha,"Niti, Ola, Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, Ola",,0
1808499322930995372,"definitely provides the worst services. The autos are torn, driver goes on personal errand after booking the ride, can't share auto details with friend or family. Even after repeated complaints I never recieved a refund or solution.",2024-07-03 13:53:33,1,0,36,TWITTER,3405,,kaju_katli15,"Ola Support, Ola",,1
1829008493656842568,"dear would you kindly let me where the f*ck did u hide the ""share my ride details"" option in the app. Or did you people take it out entirely? Much appreciated.",2024-08-29 04:09:40,0,0,20,TWITTER,198,,anukampapunk,"Ola, Ola Support",,0
1858916578126885273,"' ' brilliant Imran was kind nuf to share the ditto honest Ola Driver, Gaurav NA'sNo, &amp; contrary to ur 1st response, he admitted 1was indeed left in boot, Let's hope it's reunited with our Cook n Family at the soonest (whose onward trip to wedding delayed",2024-11-19 16:53:43,0,0,32,TWITTER,6577,,SunjayJK,"Ola Support, Ola, Bhavish Aggarwal, Ola, Ola Support",,0
1821244437701468216,"Update reg. to OLA Frauds. (1) OLA support on twitter : a team of frauds. They will only lie, mislead. (2) GR/Nodal officer of OLA is non-existent. Interestingly, both share same office with same tel. #OLAcabs #StayAwayFromOLA #OLAFraud #UnsafeOLA",2024-08-07 17:58:05,1,0,47,TWITTER,17,"OLAcabs, StayAwayFromOLA, OLAFraud, UnsafeOLA",purnendu_chakra,"Ola Support, Ola",,0
1831740152953368648,"Sir, can you pls share what action was taken against this perpetrator?",2024-09-05 17:04:19,66,1,17615,TWITTER,10979,,ankitnagori27,"DCP West Bengaluru, Niti, Ola, Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice",,0
1848053152504742014,"It's been 3 Hours long wait just to know difference between intercity and Gointercity rides. You replied to recertsoon, but didn't. Seems you are not interested or want to keep riders confused. can you share intercity ride details. Thanks",2024-10-20 17:26:21,1,0,13,TWITTER,310,,Tigereyez111,"Uber India Support, Ola Support, Ola",,0
1859532071020134847,"Hi Just want to share my Idea to it's Shadi season or need to upgrade service to book a bulk cabs , buses need to add to make more easy ways to customers engagement.... #weddiing #travel #Trending #uber #cabs",2024-11-21 09:39:28,0,0,17,TWITTER,1,"weddiing, travel, Trending, uber, cabs",Drsh649,"Ola, Uber India, Rapido Cares",,0
1860021807497249054,"We understand your displeasure and want to make sure your concern is being taken care of, Nitant. Request you to share the CRN of the ride mentioned along with your registered Email ID via DM so that our team can look into this.",2024-11-22 18:05:31,0,0,15,TWITTER,119487,,ola_supports,"Nitant, Ola, Olacabs Mumbai, Bhavish Aggarwal",,0
1853686215733842402,"Also, we request you to share your experience pertaining to Ola and Uber cabs at feedback at feedback.bom.com along with your contact details for us to serve you better. Team CSMIA (2/2)",2024-11-05 06:30:08,0,0,102,TWITTER,145959,,CSMIA_Official,"Kushal Mehta, Uber India, Ola, Adani Group, CMO Maharashtra",,0
1840193819263771099,"If you can't share a customer service number within 24 hours, how can some expect a response from your side?",2024-09-29 00:56:10,0,1,14,TWITTER,0,,JaySharma197005,"Ola Support, Ola, Bhavish Aggarwal",,0
1674430743098036227,Hey congratulations on prime+ launch! Does this mean we should expect opposite of all these features on mini and prime sedan? Are you saying it is not safe to ride in a mini? Will drivers be on random calls?,2023-06-29 14:52:53,2,0,59,TWITTER,168,,sourabh_86,"Ola Support, Ola",https://pbs.twimg.com/media/FzzF4v7acAQgPNw.jpg,0
1830513502949199971,don't launch things when you can't have dedicated resources and customer support people for it. The app still shows that my food is on its way from the past 15 hours. Can you stop joking with your customers and take things seriously? #Ola #Olasupport,2024-09-02 07:50:03,0,0,41,TWITTER,31,"Ola, Olasupport",akkkkhilll,"Ola, Ola Support, Ola Support, Ola",https://pbs.twimg.com/media/GWdKOHIXcAAtow_.jpg,1
1801923534593347908,I am still getting nonstop calls .. its hampering my work .. my mental health. Could you please take action or you want me to launch FIR ! And where is officers ? Why you are not taking this as serious concern,2024-06-15 10:23:43,6,0,360,TWITTER,59566,,priyasi90,"Ola, Ola Support, Transport Department, UP, UP POLICE, POLICE COMMISSIONERATE GAUTAM BUDDH NAGAR",https://pbs.twimg.com/media/GQG35czWEAAoz85.jpg,0
1841792213791236537,"Never order from ! Got scammedmoney deducted, no order placed, and ZERO support! Emails ignored, ONDC help doesnt work. Why launch features with no support or functionality? This is a total scam! I want my money back! #OlaScam #Fraud",2024-10-03 10:47:37,3,1,177,TWITTER,0,"OlaScam, Fraud",shatakshis667,"Ola, Ola Support","https://pbs.twimg.com/media/GY9cPaBbAAAXxZa.jpg, https://pbs.twimg.com/media/GY9cPaDbAAQyRFt.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1841792192366706689/pu/img/my60DWc698_DKl1B.jpg, https://pbs.twimg.com/media/GY9cPaBa8AAnH9-.jpg",0
1849651800615551052,"1. I DNT WANT TO ORDER FOOD FROM UR APP, STOP PROMPTING ME TO ORDER FOOD AT EVERY APP LAUNCH. LOOKS LIKE ONLY THING THAT U CN DELIVER NOW IS FOOD coz CAB BOOKING HAS NW FAILING SINCE YEARS. 2. STOP CHNGNG DFT PAYMENT TO OLA MONEY. I DNT WANT TO USE IT",2024-10-25 03:18:48,0,0,11,TWITTER,1013,,Fir3lordZuk0,"Ola, Ola Support",,0
1826864515088351320,"Sankalp 2024 had us jumping in our seats. Ola Cabs is now Ola Consumer! Here's to making consumption more accessible, affordable and efficient for every Indian. With the unveiling of our FULLY AUTOMATED WAREHOUSE we're all set to revolutionize commerce! Also say hello",2024-08-23 06:10:16,1128,78,1188059,TWITTER,285551,,Olacabs,,https://pbs.twimg.com/ext_tw_video_thumb/1826859514664202240/pu/img/NhtEfZLTFaZOrv06.jpg,33
1781361683648159788,"#OlaCabs IPO, , #MarketsWithMC #IPO #IPOAlert #IPONews #Sharemarket #Stockmarket #Moneycontrol",2024-04-19 16:38:16,3,0,231,TWITTER,48576,"OlaCabs, MarketsWithMC, IPO, IPOAlert, IPONews, Sharemarket, Stockmarket, Moneycontrol",MoneycontrolH,"Ola, BSE India, NSE India",https://pbs.twimg.com/media/GLirAOUXIAARUPA.jpg,0
1646445897537167362,"West Bengal government has been planning to launch its own cab app, which would compete with private players like Uber &amp; Ola, among others. The state's app cab ride-hailing service segment is dominated by private players like Uber &amp; Ola. #WestBengal #Cabs",2023-04-13 09:31:06,3,2,72,TWITTER,178,"WestBengal, Cabs",CarNewsGuru1,"Ola, Uber India",https://pbs.twimg.com/media/FtlZ0XOWYAE1FwT.jpg,0
1782397588509241552,Ola cabs launch at Ayodhya will further elevate the tourism experience.,2024-04-22 13:14:35,1,0,60,TWITTER,738,,Harish_rawattt,"Bhavish Aggarwal, Ola",,0
1791344573295608162,tag that friend who is never on time #OlaCabs #Ola,2024-05-17 05:46:42,308,13,126763,TWITTER,285551,"OlaCabs, Ola",Olacabs,,https://pbs.twimg.com/amplify_video_thumb/1791344496614989824/img/ztNpEyjzio40DqMx.jpg,13
1758400435894038770,Why did you launch Prime Plus? The driver calls and cancels anyway. Your fares are high. Your service is poor and is getting worse day by day. How exactly are you taking care of your customers?,2024-02-16 07:58:28,0,0,37,TWITTER,30,,IndrasisB,"Ola, Ola Support",,1
1827655518669693161,A big big gyan.. what about basic service... Seems like a lot of arrogance and collecting public IPO money... 2 weeks... remember 2 weeks u giving gyan....This is big whistle again ....Or this is scam post launch of Ola Map...,2024-08-25 10:33:26,2,0,158,TWITTER,116,,rohit3989,"Bhavish Aggarwal, Ola Support, Ola",,0
1735662196246347931,"'We have made the AI so I can talk to my (Tamilian) wife in Tamil better,' jokes Ola Cabs CEO Bhavish Aggarwal during the launch of 'India's own Krutrim AI' #ola #olacabs #bhavishaggarwal #ai #artificialintelligence #tamil #KrutrimAI #krutrim",2023-12-15 14:04:49,8,0,4129,TWITTER,1125652,"ola, olacabs, bhavishaggarwal, ai, artificialintelligence, tamil, KrutrimAI, krutrim",CNBCTV18News,"Ola, Ritu Singh, Bhavish Aggarwal",https://pbs.twimg.com/media/GBZOE4BWIAAcwsf.jpg,0
1678690708713246720,"Ola has announced the full-scale launch of its Prime Plus services in Bangalore. Following the substantial success of the pilot program run in the city, the brand aims to expand this premium service. #Ola #OlaCabs #News #Cabs #Bangalore #CarNewsGuru #Cars",2023-07-11 09:00:28,2,2,88,TWITTER,178,"Ola, OlaCabs, News, Cabs, Bangalore, CarNewsGuru, Cars",CarNewsGuru1,Ola,https://pbs.twimg.com/media/F0voTUiaAAAIx-A.jpg,0
1754136723125346726,"Design, build, launch, make money and forget customers. Same thing with cabs, scooters and in near future, this! All in name of India.",2024-02-04 13:35:59,0,0,10,TWITTER,155,,amits450,"Bhavish Aggarwal, Ola, कृत्रिम",,0
1638555688061534210,Entrepreneurs should launch an app exclusively for Females and they should be trained on Self Defence for their safety. sir If govt can collaborate with any private sector that will give employment to the Females. Kindly look into this.,2023-03-22 14:58:13,2,0,21,TWITTER,571,,ajithnairpk,"Malakpet Diaries, NewsMeter, Shaandaar Hyderabad, Ola Support, Ola, T-Hub, WE Hub Hyderabad, Jayesh Ranjan",,0
1782652258578264157,Ola Becomes First To Launch Ride-Hailing Operations at Maharishi Valmiki International Airport in Ayodhya #Ola #Ayodhya #AyodhyaAirport #MaharishiValmikiInternationalAirport #Olacabs #Airport,2024-04-23 06:06:33,0,0,77,TWITTER,75717,"Ola, Ayodhya, AyodhyaAirport, MaharishiValmikiInternationalAirport, Olacabs, Airport",latestly,Ola,,0
1665620755793444867,Its high time that should consider to launch premium and ultra premium categories of cabs.,2023-06-05 07:25:08,0,0,24,TWITTER,376,,surajbmehta,"Uber, Ola",,0
1635190442194264066,"Horrible!! Rickshawala bhaiyas in Balasore,Odisha were charging rs 150 for 2kms. Requesting to launch cab services in Balasore asap. #cabsservice #olacabs #ubercabs",2023-03-13 08:05:56,4,0,103,TWITTER,13,"cabsservice, olacabs, ubercabs",suchismitarout_,"Ola, Uber, CMO Odisha, ବାଣିଜ୍ୟ ଓ ପରିବହନ ବିଭାଗ । Commerce & Transport",,0
1796399139485520249,"There were no cabs available for original fare of 320 but wants me to book for revised fare of 1000 Thankfully had worked out. Due to this competition and to create monopoly, Ola and Uber are in talks for merger",2024-05-31 04:31:44,1,0,62,TWITTER,252,,BandaruShekhar,"Ola, Uber India",https://pbs.twimg.com/media/GO4XfdMaEAARvGC.jpg,0
1004585609346756608,ANOTHER MERGER ?!?!?! OR A FRIEND HELPING OUT OTHER,2018-06-07 04:47:28,0,0,0,TWITTER,10,,arpit_agrawal4,"Ola, Uber India, Ola Support",https://pbs.twimg.com/media/DfEBRclU0AACq9t.jpg,0
979277430710915073,Softbank Calls For Ola-Uber Merger In India #Olacabs #Uber_India #Uber #SoftBank,2018-03-29 08:41:48,0,0,0,TWITTER,81,"Olacabs, Uber_India, Uber, SoftBank",nxtstartupIN,Ola,https://pbs.twimg.com/media/DZcXoLcX0AAXMIx.jpg,0
991210615304802305,"Ola, Uber control 90% of cab market: Would their merger get the CCI's nod? via #Uber #taxi #CABS",2018-05-01 07:00:01,0,1,0,TWITTER,1730,"Uber, taxi, CABS",Redseer,"Business Standard, Ola",https://pbs.twimg.com/media/DcF8zSyUwAEGacw.jpg,0
979652506086203393,#Ola to Finally Engulf #Uber's India #Business after '12 Months of Talks' #Merger Olacabs Uber_India SoftBank bhash dkhos pranjalsharma,2018-03-30 09:32:13,0,1,0,TWITTER,4219,"Ola, Uber, Business, Merger",pkb1988,,https://pbs.twimg.com/media/DZhslVBWAAA7TJo.jpg,0
761414178473205764,"RT YourStoryCo: Uber-Didi merger: Olacabs must be bothered, but guess who is excited abt the development?",2016-08-05 04:11:01,0,0,0,TWITTER,793,,SKhatrii,,https://pbs.twimg.com/media/CpEU9N_UMAAKnS6.jpg,0
760315576443031552,these cabs provides value to their customers. Why see it as threat? Rather an opportunity for merger.,2016-08-02 03:25:34,0,0,0,TWITTER,192,,dChandrima,"Economic Times, Ola, Uber",,0
980039354327298048,True. With advance booking I wud have paid 240 while I paid 150 for . Hope the news abt the merger of both is fake. A complete monopoly will mean we will have to go back to traditional taxis &amp; autos,2018-03-31 11:09:24,0,0,0,TWITTER,43,,IamBibu,"Subhendu Mahapatra, Ola, Uber India, Ola Support, Uber Support, Ola, Uber India",,0
1359433631509270533,My friend is a driver partner he is having trouble receiving money from ola to his bank account after bank merger I've DM his vehicle n contact details,2021-02-10 09:26:49,0,0,0,TWITTER,36,,imtimothyr,"Ola Support, Ola",,0
1046416489065189377,Just get to know this is happening after Ola Foodpanda merger. Seriously never thought that have to pay your delivery boy extra money to get what was ordered after arguing with 1 hr and thier is no way to contact foodpanada except twitter,2018-09-30 15:08:27,0,0,0,TWITTER,11,,prateekgarg01,"Ola Support, Ola",,0
1554835154811555841,! #Ola #Uber #Merger #CabService #Clarification,2022-08-03 14:22:43,1,0,0,TWITTER,388688,"Ola, Uber, Merger, CabService, Clarification",AsianetNewsSN,"Ola, Uber",,0
987954206412713985,"#BREAKING Ola Cabs announced their first segmentation, Attached (File Pics) will be their new Business operation model to target both i.e potential customers and to maintain harmony in the country.",2018-04-22 07:20:12,216,119,0,TWITTER,68973,BREAKING,choga_don,,"https://pbs.twimg.com/media/DbXrGVKU8AAVABS.jpg, https://pbs.twimg.com/media/DbXrHJVUQAA1U2p.jpg",7
1064066318079545345,"WORST MERGER OF THE CENTURY!!! and - Previously Foodpanda only used to deliver late and now that the two bussiness got merged, they started cancelling the orders without notification and forget to refund the amount to customers. #foodpanda #olacabs",2018-11-18 08:02:34,0,0,0,TWITTER,66,"foodpanda, olacabs",Supr1yo,Ola,,0
1870770085754749177,Shameful from . Looting loyal customers. Can't trust them anymore.,2024-12-22 09:55:20,56,1,3090,TWITTER,208016,,FarziCricketer,"Sana, Ola, Ola Support, Ola",,1
1007902813677113344,"Business dynamics are really different in startup ecosystem - Spend more than 3 rupees to pocket 1 rupee. Eventually It's all about valuation, not about revenue or profit. #merger #cabs #india",2018-06-16 08:28:51,4,2,0,TWITTER,23208,"merger, cabs, india",Dazeinfo,Ola,,0
1857674399404511567,I join my hands I want to ask him why did this happen to me Ola Why is the company doing this? I can also talk to the customer. You tell me which food has been cancelled on my behalf. If you tell me then I can take money by making false allegations.,2024-11-16 06:37:45,0,0,6,TWITTER,140,,FarmanM92762622,"Ola, Ola Support",https://pbs.twimg.com/media/GcfJBRqaMAAEfzK.jpg,0
1800803612412813416,I've reffered my freind to join in ola He completed 10 rides in 5 days. But I did not received my REFFERAL amount. That is 250rs Please pay my referral money and don't fool your drivers,2024-06-12 08:13:33,0,0,13,TWITTER,19,,ProPintuRV,"Ola Support, Ola","https://pbs.twimg.com/media/GP29VX_bAAAtHVD.jpg, https://pbs.twimg.com/media/GP29VaMaoAATDjz.jpg",0
1695085652394877321,Good Opportunity for Bike Taxi n Auto Drivers. Join delivery job pp kick this company's job start ur new life.,2023-08-25 14:48:07,1,0,78,TWITTER,550,,drivers_welfare,"Ola Support, Uber India, Rapido Cares, Rapido, AIGWU - All India Gig Workers Union, PASCHIMBANGA GIG & PLATFORM WORKERS UNION, Telangana Gig and Platform Workers Union, Unity of Cab Driver's, AutoRickshaw Drivers Union, Rideshare Drivers United",https://pbs.twimg.com/media/F4YnaeGaYAAjbFG.jpg,0
1844341869846884824,You will have to join them to fix the bug.,2024-10-10 11:39:02,176,4,13049,TWITTER,25,,NinDesh00,"Pradnya, Ola, Ola Support",,0
1869240115614327032,Stop hiring goons to drive your cabs!,2024-12-18 04:35:47,0,0,54,TWITTER,190,,vicked_ashi,"Ola, Ola Support",https://pbs.twimg.com/media/GfDf-T_aEAIvHl5.jpg,1
1861116053100646746,do you started hiring auto drivers in Bangalore who are literally gundas and ends the trip without informing the customer in the middle of the nowhere of busy road and ask to pay full money without reaching the destination,2024-11-25 18:33:39,0,0,25,TWITTER,16,,chanchal36,"Ola Support, Ola",,1
1860045970278613429,ola driver is rude and the way he was talking with customer is rubbish however he was telling me Ola Wale thodi naa itna paise dete hai ... Aap kaise payment kar rahe ho pehle batao tab jaounga your hiring process and people's grooming is bad,2024-11-22 19:41:31,0,0,4,TWITTER,15,,nishantranjan54,"Ola, Ola Support",https://pbs.twimg.com/media/GdA18i2agAILuYO.jpg,1
1846593775176421509,"hiring drivers or hooligans ? Your driver is demanding 4 times of what your app shows after the ride @ 1 Am . He is not ready to leave , kindly provide a solution #cab #hyd no option to call support on ola creating scene in building",2024-10-16 16:47:18,0,2,79,TWITTER,9,"cab, hyd",vishulaungani,"Ola, Uber India, Ola Support, Bhavish Aggarwal","https://pbs.twimg.com/ext_tw_video_thumb/1846593520053932033/pu/img/mP4v_oVfxL9SdhPY.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1846593520062328832/pu/img/FoE-oFOAtxPesZn4.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1846593520053952512/pu/img/rgJqj5AN3pEcRrCM.jpg",2
1837558739630768409,Are you guys hiring the gudna to your ride treatment my brother to pay cash even after online payment l made it online as well. Mark may words the day you will get collapse.,2024-09-21 18:25:18,0,0,11,TWITTER,6,,ankitr560,"Ola, Ola Support, Ola Support",https://pbs.twimg.com/media/GYBR7XKX0AEY-WW.jpg,0
1837482429876969507,when will yall start hiring peeps after vetting them? Just had a cab booked for me a friend and the driver called and said he wont come over cuz distance is far. Upon asking him to cancel he used profanity and hung up on me after cancelling the ride.,2024-09-21 13:22:04,0,0,6,TWITTER,10,,Head21Metal,"Ola, Ola Support",https://pbs.twimg.com/media/GYAMhGZWkAASdww.jpg,0
1831987372239601930,"ola kindly educate ola drivers about moral science ethics before hiring . i have seen in bangalore they are like ""local gundas"" . This muthuraj is already crossed fathers age . .it was even girls mistake as well why did you book two times ola on different phone",2024-09-06 09:26:40,0,0,15,TWITTER,10,,paragrajbehura,"Smriti Sharma, Ola, Olacabs Bangalore",,0
1831924307775438973,what type of people you guys are hiring? Change staff anf take proper interviews otherwise it wont be long for you guys to go bankrupt,2024-09-06 05:16:05,0,0,10,TWITTER,7,,Debajyotichatt7,"Karnataka Portfolio, Ola, Ola Support",,0
1831492605152260124,Share auto details public avoid this auto hiring rowdy auto driver's,2024-09-05 00:40:39,52,3,11595,TWITTER,3863,,anyayadavirudha,"Niti, Ola, Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, Ola",,0
1831363554366423314,"Safety of a woman is paramount. If in a broad daylight, this man assaulted these two women then what he can he do in closed chambers?? Dont you guys do any character verification before hiring? . Strict action must be taken against him.",2024-09-04 16:07:51,5,0,822,TWITTER,11,,KAMISHRA08,"Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, Ola",,0
1824503632353497581,You should cross check ur driver background before hiring them. Took cab for ladies and the driver's behaviour was horrible and top of that took extra money. Horrible service.,2024-08-16 17:48:58,0,0,16,TWITTER,22,,GyanendraDash2,"Ola Support, Ola",,1
1817485520416768180,What are your hiring standards? How is this driver even 4.6 rated? I was asked for the fare shown as soon as I get in the car and this is how the conversation went,2024-07-28 09:01:29,0,0,86,TWITTER,29,,MVNDRVX,"Ola, Ola Support","https://pbs.twimg.com/media/GTkBcrAXwAAj2iV.jpg, https://pbs.twimg.com/media/GTkBcrDWIAE62N-.jpg, https://pbs.twimg.com/media/GTkBcrHWkAATKjD.jpg",3
1816860888067940518,"Hi Ola Team, Are you hiring goons or cab drivers at Ola? This driver of yours demanded extra cash from my parents, citing traffic as the reason. He forced my parents to pay extra for that. Please take action against such drivers. CRN: 8538393332",2024-07-26 15:39:26,1,0,31,TWITTER,1,,Nitinranawat05,"Ola, Ola Support",,0
1814257095945908226,We have been neglected for almost one month when we placed a complain about hiring goons in their auto/cab service by . everyday they fool us by sending robotic message and now they have kept an automated message of EMAIL which they never sent.,2024-07-19 11:12:53,0,0,12,TWITTER,0,,GRATITU96215858,"Ola, MORTHINDIA, Ola Support",https://pbs.twimg.com/media/GS2JMvYXgAAj5z1.png,0
1809483160494961004,Hey such a failed organisation you are Hiring goons as drivers and they asing extra to drop of not dropping mid way Welldone you fsiled morons,2024-07-06 07:02:58,0,0,37,TWITTER,6,,imakhil09,"Ola, Ola Support",,1
1805602034990592340,The issue is you are hiring unloyal drivers who is sitting their to take extra money And customer care is unreachable,2024-06-25 14:00:46,0,0,12,TWITTER,88,,Chinmayb44,"Ola Support, Ola",,0
1800130385269104720,"your driver just called and abused me and my mother. What a shitty cab service you have , stop hiring goons as your cab drivers",2024-06-10 11:38:23,0,0,9,TWITTER,6,,normiemba,"Ola, Ola Support, Bhavish Aggarwal",,0
1798320793992245714,Ola discriminates against men in hiring policies Most of the customer care executives would be busy doing make up and then go on for Chai &amp; soota to seek attention. I stopped using ola since a long time #BoycottOla,2024-06-05 11:47:43,2,1,82,TWITTER,1974,BoycottOla,Rads0071,"Ajeet Bharti, Ola, Ola Support",,0
1794499534808367175,"Just now i booked a cab , it showing 873 and the guy is asking give me 1300 else cancel, what sort of behaviour is this when i asked him to cancel the ride from hi side since he is refusing , he s threatening me . Ola .. are you hiring driveror gunda",2024-05-25 22:43:23,0,1,8,TWITTER,1,,binz125,"Ola, Ola Support",https://pbs.twimg.com/media/GOdXzpkWUAAm0cZ.jpg,0
1793293078616510673,Just what i said earlier! &amp; really need to think about their hiring strategy. Cabs are becoming increasingly unsafe for everyone.,2024-05-22 14:49:22,1,0,196,TWITTER,1810,,Handle_Rahul,"Uber India, Ola",,0
1793146527441191084,You are taking #india backward by hiring such drivers who waste other Indian's previous time. This a*****e wasted 10 mins of my time and cancelled the ride. Why are you letting them do this. #AntiIndia #shame,2024-05-22 05:07:01,0,0,22,TWITTER,2,"india, AntiIndia, shame",RadioJockey7,"Ola, Ola Support, Bhavish Aggarwal",https://pbs.twimg.com/media/GOKJQmgaEAEBjIx.jpg,1
1783538224763400513,please do driver background check before hiring.. Ride was booked for ola postpaid payment but driver took cash as well from my wife and is not picking up call now,2024-04-25 16:47:03,0,0,4,TWITTER,1,,SaileshBhatia3,"Ola, Ola Support",,1
1773276304218993084,How dare you play with female customer safety with hiring criminal drivers who r threatening customers,2024-03-28 09:09:51,2,0,11,TWITTER,9,,Saffron74662186,"Ola, Ola Support",,0
1758822580633415889,"travelling in Ola or Uber cabs is like travelling in garbage trucks. These are so pathetically dirty, you have no idea. Cant you have some check mechanism introduced into your system? Missing old system of hiring cabs.",2024-02-17 11:55:55,0,0,22,TWITTER,557,,rajbhown,"Ola, Uber Support",,0
1743129575582994794,There was a time a non-Ola company drivers were reported for loot/rape on daily basis. Then for reasons best known to them Ola started hiring cabs/drivers associated with that company. stop hiring drivers/cabs who have tied up with others if doesn't want to wind up.,2024-01-05 04:37:31,1,0,110,TWITTER,473,,theDevSh,"Meera Chopra kejriwal, Ola, Ola Support, Bhavish Aggarwal, Ola",,0
1741459848393609316,Kindly solve customers issues on time and stop hiring fraudsters drivers.,2023-12-31 14:02:37,0,0,7,TWITTER,5,,drSuyogS,"Ola Support, Ola",,1
1735330322588594599,I have been hiring ola cabs for the last 2 months approx to my work place. For the last 2 days I have been getting charged Higher than the fare shown in ola App. I am unable to contact ola customer care. Can I know why suddenly ola has started looting me?,2023-12-14 16:06:04,0,0,12,TWITTER,92,,SwatiOO7,"Ola Support, Ola",,0
1731929842675773756,why why such kinds of auto drivers are ur hiring not well the driver old age not good auto also very poor asking how much money u have paid for this ride why this query are need for him again asking my network is not working please pay cash Wow,2023-12-05 06:53:46,0,0,12,TWITTER,39,,NaveenK51541172,"Ola Support, Ola, Ola",https://pbs.twimg.com/media/GAkNA3PaIAAsvtZ.jpg,0
1730872277502407027,Please do sumthing about the low quality of and the abnormal high rates! Rather than bragging abt hiring from IITs. ...If your company wishes to survive - coz the next better start-up in your field may soon take over the cab hiring domain.,2023-12-02 08:51:23,0,0,19,TWITTER,25,,Salt_views,"Bhavish Aggarwal, Ola, Ola Support",,0
1718487359254376574,last evening booked ola cab at LTT Kurla .driver refused to come inside at pickup point saying cop's don't allow. we were asked to come outside near bridge with bag and baggage. who to blaim? or .do such problems not defeat the very purpose of hiring cabs?,2023-10-29 04:38:09,0,0,23,TWITTER,925,,ajay_mahindraka,"Ola, मुंबई पोलीस - Mumbai Police",,0
1712364657196020154,ended trip and 707 rupees debited for my wallet.. Then he took my phone and took photo and went silently.. What kind of fraudulent drivers you are hiring.. Very scary to take ola services. Even no option there in app to contact support team.. Hellish,2023-10-12 07:08:43,0,0,21,TWITTER,14,,sriviswadha,"Ola, Ola Support",,0
1710542471086907413,"Is this the kind of organisation running, what if he had actually dropped us in the middle of nowhere Really disappointed in Ola, keeps hiring drivers that would lead to something unfortunate.",2023-10-07 06:28:00,0,0,16,TWITTER,16,,HealerShantanu,"Bhavish Aggarwal, Bhavish Aggarwal, Ola, Ola Support",,0
1710374308252614991,What kind of criteria is Ola really looking at while hiring such drivers! Is this why we are choosing Ola as our safety brand??? How do I reach out to Ola?,2023-10-06 19:19:46,2,1,120,TWITTER,5,,PancholiNi65782,"Ola Support, Bhavish Aggarwal, Ola",,0
1710370803500679466,"Ola is hiring goons as drivers! Booked a cab from The Lodhi to Faridabad &amp; the cab fare was 621 Rs. On reaching Faridabad, the driver, Rajeev threatened me to pay 778 rs. Where is the safety with Ola? Ola has given no way to report such crimes!",2023-10-06 19:05:51,6,2,194,TWITTER,5,,PancholiNi65782,"Ola, Ola Support, PMO India","https://pbs.twimg.com/media/F7x1LR0bUAAcCnI.jpg, https://pbs.twimg.com/media/F7x1JpGbAAAdrdq.jpg",0
1695148701218402511,Hiring a cab to home from any Airport in India has become a nightmare. fleece commuters n still we are at the mercy of their drivers if they'll accept the trip n insist on paying 'Cash'. HELP!,2023-08-25 18:58:39,0,0,25,TWITTER,408,,rohitsahai_,"DGCA, Ministry of Civil Aviation, Jyotiraditya M. Scindia, Ola Support, Uber Support, Ola, Uber India",,0
1685602877774221312,is not worth hiring bcos 1)drivers wantonly cancel pre-bkd cabs and 2) customers are tricked into double payments thru postpaid olamoney by default even after not opting for it and cash taken by ola drivers. Support &amp; Grievance mechanism is farcical.,2023-07-30 10:46:57,0,0,30,TWITTER,24,,shetgeri,Ola,,0
